Lead_Origin,Lead_Source,Do_Not_Email,Converted,TotalVisits,Total_Time_Spent_on_Website,Page_Views_Per_Visit,Specialization,What_is_your_current_occupation,Tags,City,A_free_copy_of_Mastering_The_Interview,Last_Notable_Activity
API,Google,No,0,2,910,1,Management_Specializations,Unemployed,Interested_in_other_courses,Thane_and_Outskirts,No,Modified
Landing_Page_Submission,Google,No,0,5,8,2.5,Management_Specializations,Unemployed,Not_Specified,Thane_and_Outskirts,No,Modified
Landing_Page_Submission,Google,No,0,4,310,4,Management_Specializations,Unemployed,Not_Specified,Thane_and_Outskirts,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,9,280,3,Business_Administration,Unemployed,Not_Specified,Thane_and_Outskirts,Yes,Email_Opened
API,Organic_Search,No,1,7,1141,1.75,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Olark_Chat_Conversation
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,1,4,95,4,Not_Specified,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,4,10,4,Management_Specializations,Unemployed,Not_Specified,Other_Cities of Maharashtra,No,Modified
Lead_Add_Form,Others,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
API,Google,No,1,3,1376,3,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
API,Olark_Chat,No,1,23,1677,2.09,Business_Administration,Unemployed,Not_Specified,Other_Metro_Cities,No,Olark_Chat_Conversation
API,Google,No,1,5,908,1.67,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,3,89,3,Banking_Investment_And_Insurance,Unemployed,Not_Specified,Mumbai,Yes,Modified
Landing_Page_Submission,Google,No,1,5,934,2.5,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,SMS_Sent
Lead_Add_Form,Reference,No,1,2,961,2,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,Other_Notable_activity
API,Google,No,1,2,1328,1,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
API,Olark_Chat,Yes,1,0,0,0,Not_Specified,Unemployed,Lost_to_EINS,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,1,5,1728,5,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Google,No,1,3,1713,3,Management_Specializations,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Lead_Add_Form,Welingak_Website,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
API,Google,No,0,2,393,2,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
API,Google,No,0,2,108,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Google,No,1,4,1279,2,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,4,99,2,Management_Specializations,Unemployed,Ringing,Mumbai,Yes,Modified
API,Google,No,0,2,1161,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,10,887,1.43,Business_Administration,Unemployed,Not_Specified,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,9,41,2.25,Business_Administration,Unemployed,Not_Specified,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Google,No,1,5,1421,5,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Modified
API,Google,No,1,12,830,2.4,E_COMMERCE,Unemployed,Closed_by_Horizzon,Mumbai,Yes,Modified
Landing_Page_Submission,Google,No,0,5,1027,5,Rural_and_Agribusiness,Unemployed,Interested_in_other_courses,Other_Cities,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,5,1757,2.5,Management_Specializations,Unemployed,Ringing,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,8,137,4,Management_Specializations,Unemployed,Not_Specified,Other_Metro_Cities,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,3,1873,1.5,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,281,2,Rural_and_Agribusiness,Unemployed,Interested_in_other_courses,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,0,5,94,5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Google,No,0,5,118,5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,3,182,3,Management_Specializations,Unemployed,Not_Specified,Thane_and_Outskirts,Yes,Modified
Landing_Page_Submission,Google,No,0,8,262,8,Business_Administration,Unemployed,Interested_in_other_courses,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,1,4,45,4,Management_Specializations,Unemployed,Busy,Other_Cities,No,Modified
API,Google,No,0,1,257,1,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,1,5,3,2.5,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,0,3,264,3,Management_Specializations,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,4,768,4,Management_Specializations,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,133,2,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Modified
Landing_Page_Submission,Google,No,1,3,354,3,International_Business,Unemployed,Closed_by_Horizzon,Other_Cities of Maharashtra,No,Modified
Landing_Page_Submission,Google,No,0,5,740,2.5,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Direct_Traffic,Yes,0,55,297,55,Management_Specializations,Unemployed,Not_Specified,Other_Cities,Yes,Modified
API,Olark_Chat,No,1,4,40,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Page_Visited_on_Website
API,Olark_Chat,No,0,3,406,1.5,Management_Specializations,Unemployed,Not_Specified,Other_Cities,Yes,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,4,1222,4,Management_Specializations,Unemployed,Ringing,Thane_and_Outskirts,No,Email_Opened
Landing_Page_Submission,Google,No,1,7,70,7,Banking_Investment_And_Insurance,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Other_Notable_activity
API,Google,No,1,4,1494,4,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,Email_Opened
API,Google,No,1,3,739,3,Business_Administration,Student,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,3,802,3,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,1,2,835,2,Media_and_Advertising,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,SMS_Sent
API,Direct_Traffic,No,0,5,129,2.5,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,5,129,2.5,International_Business,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,4,266,4,E_COMMERCE,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,3,260,3,Management_Specializations,Unemployed,Busy,Mumbai,No,Modified
API,Google,No,0,2,200,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,3,349,3,Management_Specializations,Unemployed,Ringing,Other_Metro_Cities,Yes,Email_Opened
Landing_Page_Submission,Google,No,0,2,774,2,Management_Specializations,Working_Professional,Other_Tags,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Link_Clicked
API,Olark_Chat,No,1,0,0,0,Media_and_Advertising,Unemployed,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,3,1359,3,Management_Specializations,Unemployed,Interested_in_other_courses,Mumbai,Yes,Modified
Landing_Page_Submission,Organic_Search,No,1,3,209,3,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,Modified
API,Google,No,0,6,648,6,Not_Specified,Unemployed,Ringing,Mumbai,No,Modified
API,Google,No,0,2,1099,2,Not_Specified,Unemployed,Other_Tags,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,3,143,3,Banking_Investment_And_Insurance,Unemployed,Ringing,Other_Cities,No,Modified
API,Olark_Chat,No,1,0,0,0,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,Email_Opened
Landing_Page_Submission,Google,Yes,0,7,720,3.5,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,0,5,1204,5,Rural_and_Agribusiness,Unemployed,Not_Specified,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Organic_Search,No,0,3,291,3,Travel_and_Tourism,Unemployed,Other_Tags,Other_Metro_Cities,Yes,Modified
Landing_Page_Submission,Google,No,0,18,1428,6,Travel_and_Tourism,Unemployed,Other_Tags,Thane_and_Outskirts,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,0,2,447,2,Management_Specializations,Student,Other_Tags,Other_Cities,Yes,Email_Opened
API,Google,No,0,3,355,3,Management_Specializations,Working_Professional,Interested_in_other_courses,Thane_and_Outskirts,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,3,313,3,Management_Specializations,Unemployed,Ringing,Mumbai,Yes,Modified
API,Google,No,1,6,1134,6,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Modified
API,Olark_Chat,No,1,0,0,0,Banking_Investment_And_Insurance,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,3,2,3,Management_Specializations,Unemployed,Other_Tags,Other_Metro_Cities,Yes,Email_Opened
API,Olark_Chat,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
API,Direct_Traffic,No,1,8,568,4,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,317,2,Management_Specializations,Unemployed,Ringing,Other_Metro_Cities,Yes,Email_Opened
API,Direct_Traffic,No,0,10,1082,3.33,Management_Specializations,Other,Interested_in_other_courses,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,5,36,5,Management_Specializations,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,11,1027,5.5,Media_and_Advertising,Unemployed,Lost_to_EINS,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,Yes,0,3,1129,3,Management_Specializations,Unemployed,Ringing,Mumbai,Yes,Modified
Landing_Page_Submission,Organic_Search,No,0,4,1410,4,Travel_and_Tourism,Unemployed,Ringing,Thane_and_Outskirts,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,0,2,130,2,Business_Administration,Unemployed,Not_Specified,Mumbai,Yes,Modified
Landing_Page_Submission,Google,No,1,7,751,7,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Other_Cities,No,Email_Opened
Landing_Page_Submission,Google,No,0,4,332,4,Management_Specializations,Unemployed,Ringing,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,10,349,10,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,1,5,169,5,Management_Specializations,Unemployed,Closed_by_Horizzon,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,1,4,1514,4,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,Modified
Landing_Page_Submission,Google,No,0,3,1993,3,Management_Specializations,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,1,5,33,2.5,Travel_and_Tourism,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,No,0,4,636,4,Management_Specializations,Unemployed,Not_Specified,Other_Cities of Maharashtra,No,Modified
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,1,14,1336,2.8,Banking_Investment_And_Insurance,Unemployed,Lost_to_EINS,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,4,985,2,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Other_Cities,Yes,SMS_Sent
API,Google,No,1,2,1556,1,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Other_Cities,No,Modified
API,Organic_Search,No,1,1,1196,1,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,Modified
API,Google,No,0,5,219,2.5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,1,4,701,4,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Other_Cities of Maharashtra,No,SMS_Sent
API,Google,No,0,3,101,3,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
API,Google,No,0,1,249,1,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Olark_Chat,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,4,177,4,Management_Specializations,Unemployed,Ringing,Mumbai,No,Email_Opened
API,Google,No,0,3,114,3,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
API,Olark_Chat,No,1,0,0,0,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,0,4,346,4,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,5,1278,2.5,Banking_Investment_And_Insurance,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,1,5,1204,5,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,0,7,136,7,Travel_and_Tourism,Unemployed,Ringing,Other_Cities,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,1,102,1,Business_Administration,Unemployed,Interested_in_other_courses,Other_Cities,No,Modified
Landing_Page_Submission,Google,No,0,5,228,5,Management_Specializations,Unemployed,Not_Specified,Thane_and_Outskirts,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Olark_Chat_Conversation
Landing_Page_Submission,Google,No,1,4,99,4,Management_Specializations,Unemployed,Busy,Other_Cities,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,1,3,1039,3,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Olark_Chat_Conversation
API,Google,No,1,2,872,2,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,4,300,4,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Other_Cities,Yes,SMS_Sent
API,Olark_Chat,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Google,No,1,2,1567,1,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,1,2,1677,2,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Other_Cities,Yes,Modified
Lead_Add_Form,Reference,No,1,0,0,0,Not_Specified,Unemployed,Closed_by_Horizzon,Mumbai,No,Modified
API,Olark_Chat,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Google,No,0,3,52,3,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Other_Tags,Mumbai,No,Modified
API,Google,No,0,2,559,2,Not_Specified,Unemployed,Other_Tags,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,4,439,4,International_Business,Unemployed,Ringing,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,3,382,3,Management_Specializations,Unemployed,Not_Specified,Thane_and_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Google,No,1,5,1008,5,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,Modified
API,Google,No,0,4,53,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Google,No,1,2,1059,2,Business_Administration,Unemployed,Busy,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,2,606,2,Business_Administration,Unemployed,Other_Tags,Mumbai,No,Modified
Lead_Add_Form,Reference,No,1,0,0,0,E_COMMERCE,Unemployed,Will_revert_after_reading_the_email,Other_Cities,No,Other_Notable_activity
Landing_Page_Submission,Organic_Search,No,1,11,823,3.67,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Other_Cities,Yes,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,2,177,2,Management_Specializations,Unemployed,Other_Tags,Other_Cities,No,Modified
Landing_Page_Submission,Google,No,1,21,1198,5.25,Management_Specializations,Unemployed,Not_Specified,Other_Cities of Maharashtra,Yes,Modified
Landing_Page_Submission,Google,No,1,4,1559,4,Management_Specializations,Unemployed,Busy,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,2,89,2,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Other_Cities of Maharashtra,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,0,2,113,2,Management_Specializations,Unemployed,Other_Tags,Other_Cities of Maharashtra,No,Modified
Landing_Page_Submission,Organic_Search,No,0,9,221,3,Management_Specializations,Unemployed,Interested_in_other_courses,Thane_and_Outskirts,No,Email_Opened
API,Google,No,0,2,242,2,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,5,322,2.5,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,No,1,3,1475,3,Rural_and_Agribusiness,Unemployed,Will_revert_after_reading_the_email,Other_Cities,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,2,222,2,Management_Specializations,Unemployed,Other_Tags,Other_Cities of Maharashtra,Yes,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,0,6,1189,6,Media_and_Advertising,Unemployed,Interested_in_other_courses,Other_Cities,Yes,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,2,295,2,International_Business,Unemployed,Not_Specified,Mumbai,Yes,Modified
API,Organic_Search,No,0,3,1182,3,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,2,1552,2,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,0,4,337,4,Management_Specializations,Unemployed,Ringing,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,No,1,4,324,4,Management_Specializations,Student,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
